cod,NOMBRE,DEPTO,MPIO,LATITUD,LONGITUD,FECHA_INST,FECHA_SUSP
16027010,POMARROSOS LOS ,NORTE DE SANTANDER,SALAZAR,7.7783333333,-72.8208333333,15/02/1985,
16027020,IGUANA LA [16027020],NORTE DE SANTANDER,CÚCUTA,8.2166666667,-72.55,15/02/1985,15/03/2002
16027030,K  0+200 [16027030],NORTE DE SANTANDER,CÚCUTA,8.0666666667,-72.5833333333,15/10/1980,15/09/2005
16027040,K  5+700 [16027040],NORTE DE SANTANDER,CÚCUTA,8.0833333333,-72.55,15/10/1980,15/05/1990
16027050,K  8+000 [16027050],NORTE DE SANTANDER,CÚCUTA,8.1,-72.5333333333,15/10/1980,15/01/1990
16027060,PTO LEON [16027060],NORTE DE SANTANDER,CÚCUTA,8.3502777778,-72.4347222222,15/10/1972,
16027070,PAJARITO [16027070],NORTE DE SANTANDER,EL ZULIA,8.0166666667,-72.6,15/11/1959,15/09/1992
16027080,FLORENZA ALTO ,NORTE DE SANTANDER,CÚCUTA,8.15,-72.4833333333,15/10/1980,15/01/1990
16027090,MESA LA [16027090],NORTE DE SANTANDER,EL ZULIA,7.9333333333,-72.65,15/03/1969,15/01/1989
16027100,CORNEJO [16027100],NORTE DE SANTANDER,SAN CAYETANO,7.9013888889,-72.6338888889,15/03/1969,
16027110,TAPONERA LA [16027110],NORTE DE SANTANDER,SAN CAYETANO,7.9166666667,-72.6333333333,15/05/1973,15/01/1989
16027130,ZULIA PTE OSPINA ,NORTE DE SANTANDER,CÚCUTA,7.9333333333,-72.5666666667,15/01/1967,15/01/1974
16027140,ZUMALLERO ALTO ,NORTE DE SANTANDER,CÚCUTA,8.0666666667,-72.5833333333,15/10/1980,15/09/2005
16027150,ZUMALLERO BAJO ,NORTE DE SANTANDER,CÚCUTA,8.0833333333,-72.5833333333,15/10/1980,15/01/1990
16027160,ASTILLEROS [16027160],NORTE DE SANTANDER,CÚCUTA,8.1,-72.5833333333,15/10/1980,15/01/1990
16027170,Z-6 [16027170],NORTE DE SANTANDER,CÚCUTA,8.1,-72.5333333333,15/10/1980,15/01/1990
16027180,LONDRES ALTO [16027180],NORTE DE SANTANDER,CÚCUTA,8.15,-72.4833333333,15/10/1980,15/01/1990
16027190,LONDRES BAJO [16027190],NORTE DE SANTANDER,CÚCUTA,8.2166666667,-72.5166666667,15/10/1980,15/01/1990
16027200,BUENA ESPERANZA ,NORTE DE SANTANDER,CÚCUTA,8.15,-72.4833333333,15/10/1980,15/01/1990
16027210,FLORENZA INTERMEDI ,NORTE DE SANTANDER,CÚCUTA,8.1666666667,-72.4666666667,15/10/1980,15/01/1990
16027220,FLORESTA ALTO ,NORTE DE SANTANDER,CÚCUTA,8.1666666667,-72.4666666667,15/10/1980,15/01/1990
16027230,Z-1 [16027230],NORTE DE SANTANDER,CÚCUTA,8.0833333333,-72.5666666667,15/10/1980,15/01/1990
16027240,Z-3 [16027240],NORTE DE SANTANDER,CÚCUTA,8.0833333333,-72.55,15/10/1980,15/01/1990
16027250,Z-4 [16027250],NORTE DE SANTANDER,CÚCUTA,8.0833333333,-72.55,15/10/1980,15/01/1990
16027260,Z-5 [16027260],NORTE DE SANTANDER,CÚCUTA,8.1,-72.5333333333,15/10/1980,15/01/1990
16027270,PTO SANTANDER ,NORTE DE SANTANDER,PUERTO SANTANDER,8.3594444444,-72.41,15/10/1983,15/09/1992
16027280,ASTILLEROS [16027280],NORTE DE SANTANDER,EL ZULIA,8.1052777778,-72.5813888889,15/09/1992,
16027300,PTE CAPIRA AUTOMATICA ,NORTE DE SANTANDER,CUCUTILLA,7.5371944444,-72.7711388889,15/11/2004,
16027310,TERMOTASAJERO AUTOMATICA ,NORTE DE SANTANDER,DURANIA,7.8333333333,-72.6333333333,15/10/2004,29/09/2010
16030030,CAMPO TRES [16030030],NORTE DE SANTANDER,TIBÚ,8.5149444444,-72.6974444444,15/04/1973,
16030040,PRADERA LA [16030040],NORTE DE SANTANDER,SARDINATA,8.3833333333,-72.9333333333,15/03/1973,15/12/1982
16030050,MERCEDES LAS [16030050],NORTE DE SANTANDER,SARDINATA,8.2976111111,-72.8836111111,15/03/1973,
16030060,SAN GIL [16030060],NORTE DE SANTANDER,SARDINATA,8.2244444444,-72.8580555556,15/03/1973,
16030080,LOURDES [16030080],NORTE DE SANTANDER,LOURDES,7.9502777778,-72.8325,15/03/1973,
16030090,VILLA CARO [16030090],NORTE DE SANTANDER,VILLA CARO,7.9147222222,-72.98,15/08/1973,
16030100,SAN JUAN [16030100],NORTE DE SANTANDER,VILLA CARO,8.0252777778,-73.0186111111,15/10/1973,
16030120,SARDINATA [16030120],NORTE DE SANTANDER,SARDINATA,8.1,-72.8,15/02/1958,15/12/1972
16030130,JORDAN EL [16030130],NORTE DE SANTANDER,SARDINATA,8.3666666667,-72.9,15/12/1982,10/08/2009
16030140,DIVISIONES [16030140],NORTE DE SANTANDER,SARDINATA,8.3427777778,-72.6936111111,15/12/1983,
16030150,LIBERTAD LA [16030150],NORTE DE SANTANDER,TIBÚ,8.3277777778,-72.6463888889,15/12/1983,
16035010,TIBU [16035010],NORTE DE SANTANDER,TIBÚ,8.6383333333,-72.7266666667,15/01/1940,
16035020,PETROLEA [16035020],NORTE DE SANTANDER,TIBÚ,8.4686111111,-72.5794444444,15/04/1973,28/08/2014
16035030,SARDINATA [16035030],NORTE DE SANTANDER,SARDINATA,8.0766666667,-72.8030555556,15/03/1973,
16035040,ESTANCIA LA [16035040],NORTE DE SANTANDER,TIBÚ,8.3333333333,-72.65,15/09/1983,15/04/1985
16035050,VALERA LA [16035050],NORTE DE SANTANDER,TIBÚ,8.3666666667,-72.5833333333,15/03/1987,15/10/1990
16037010,CAMPO TRES [16037010],NORTE DE SANTANDER,TIBÚ,8.5175,-72.6980555556,15/08/1972,
16037020,CAMPO DOS [16037020],NORTE DE SANTANDER,TIBÚ,8.4880555556,-72.6311111111,15/08/1972,
16037030,PTE SARDINATA ,NORTE DE SANTANDER,SARDINATA,8.1036111111,-72.7947222222,15/03/1973,
16037040,CAMPO SEIS [16037040],NORTE DE SANTANDER,TIBÚ,8.6011111111,-72.8086111111,15/04/1973,
16037050,PTE SAN MIGUEL ,NORTE DE SANTANDER,CÚCUTA,8.3683055556,-72.5861111111,15/09/1983,
16037060,TAMBORES [16037060],NORTE DE SANTANDER,TIBÚ,8.3666666667,-72.6833333333,15/09/1983,15/03/1987
16040010,ALTO EL VENADO ,NORTE DE SANTANDER,ÁBREGO,8.0888888889,-73.0708333333,15/08/1973,
16040020,MESA RICA [16040020],NORTE DE SANTANDER,HACARÍ,8.2833333333,-73.1,15/06/1974,31/12/2004
16040030,ASPASICA [16040030],NORTE DE SANTANDER,LA PLAYA,8.2833333333,-73.2,15/03/1960,15/08/1973
16040040,CINCHO EL [16040040],NORTE DE SANTANDER,ÁBREGO,8.25,-73.05,15/05/1984,22/06/1999
16040050,MARIA LA [16040050],NORTE DE SANTANDER,ÁBREGO,7.9344444444,-73.2116666667,15/02/1985,
16045020,TARRA EL [16045020],NORTE DE SANTANDER,EL TARRA,8.5886111111,-73.0811111111,15/08/1973,28/08/2014
16047010,PTE ABREGO [16047010],NORTE DE SANTANDER,ÁBREGO,8.0433333333,-73.0830555556,15/10/1971,
16047020,PTE TARRA [16047020],NORTE DE SANTANDER,EL TARRA,8.5886111111,-73.0811111111,15/11/1971,18/06/2014
16047030,CINCHO EL [16047030],NORTE DE SANTANDER,ÁBREGO,8.2333333333,-73.05,15/08/1980,03/12/2004
16047040,CANAL 01-15 R4 KO ,NORTE DE SANTANDER,ÁBREGO,8.05,-73.2166666667,15/09/1980,15/01/1990
16047050,CANAL 02-07 KO [16047050],NORTE DE SANTANDER,ÁBREGO,8.0666666667,-73.2,15/10/1980,15/01/1990
16047060,RIO FRIO K6+520-1 ,NORTE DE SANTANDER,ÁBREGO,8.0666666667,-73.2166666667,15/10/1980,15/01/1990
16047070,CANAL RIO FRIO BOC ,NORTE DE SANTANDER,ÁBREGO,8.0333333333,-73.2166666667,15/09/1980,15/01/1990
16047080,CANAL 01-06 R1 KO ,NORTE DE SANTANDER,ÁBREGO,8.05,-73.2166666667,15/09/1980,15/01/1990
16047090,RIO FRIO K3+340-1 ,NORTE DE SANTANDER,ÁBREGO,8.05,-73.2166666667,15/09/1980,15/01/1990
16047100,RIO FRIO K2+290-1 ,NORTE DE SANTANDER,ÁBREGO,8.05,-73.2166666667,15/09/1980,15/01/1990
16047110,BOCATOMA OROQUE ,NORTE DE SANTANDER,ÁBREGO,8.05,-73.1833333333,15/10/1980,15/01/1990
16047120,RIO FRIO K3+440-2 ,NORTE DE SANTANDER,ÁBREGO,8.05,-73.2166666667,15/09/1980,15/01/1990
16047130,RIO FRIO K1+130-2 ,NORTE DE SANTANDER,ÁBREGO,8.0333333333,-73.2166666667,15/09/1980,15/01/1990
16047140,RIO FRIO K4+050-1 ,NORTE DE SANTANDER,ÁBREGO,8.0833333333,-73.2166666667,15/09/1980,15/01/1990
16047150,RIO FRIO K1+030-1 ,NORTE DE SANTANDER,ÁBREGO,8.0333333333,-73.2166666667,15/09/1980,15/01/1990
16047160,RIO FRIO K6+650-2 ,NORTE DE SANTANDER,ÁBREGO,8.0666666667,-73.2166666667,15/10/1980,15/01/1990
16050010,COBRE EL [16050010],NORTE DE SANTANDER,CONVENCIÓN,8.6,-73.3166666667,15/10/1973,15/01/1988
16050020,QUINCE LETRAS ,NORTE DE SANTANDER,TEORAMA,8.5380555556,-73.2444444444,15/10/1973,
16050050,OCANA [16050050],NORTE DE SANTANDER,OCAÑA,8.2333333333,-73.3666666667,15/05/1971,15/12/1983
16050060,RIO DE ORO [16050060],CESAR,RIO DE ORO,8.2930555556,-73.3883333333,15/08/1976,
16050070,CANTINA LA [16050070],NORTE DE SANTANDER,OCAÑA,8.1666666667,-73.3,15/06/1960,15/11/1971
16050090,TEJA LA [16050090],NORTE DE SANTANDER,ÁBREGO,8.05,-73.2333333333,15/10/1976,15/04/2002
16050100,CHORRO EL [16050100],NORTE DE SANTANDER,ÁBREGO,8.0433888889,-73.0830555556,15/05/1968,
16050110,BOCATOMA OROQUE ,NORTE DE SANTANDER,ÁBREGO,8.0666666667,-73.2,15/11/1969,15/04/2002
16050120,BOCATOMA RIO FRIO ,NORTE DE SANTANDER,ÁBREGO,8.0364166667,-73.2192777778,15/08/1966,
16050130,CAMPANARIO EL [16050130],NORTE DE SANTANDER,ÁBREGO,8.0047222222,-73.2344444444,15/01/1965,
16050140,JURISDICCIONES [16050140],NORTE DE SANTANDER,ÁBREGO,7.85,-73.2333333333,15/10/1976,15/08/1988
16050150,HOYO EL [16050150],NORTE DE SANTANDER,ÁBREGO,8.0833333333,-73.2166666667,15/08/1966,15/04/2002
16050160,LLANO SUAREZ [16050160],NORTE DE SANTANDER,ÁBREGO,8.05,-73.2333333333,15/10/1976,15/04/2002
16050170,BROTARE [16050170],NORTE DE SANTANDER,OCAÑA,8.4005555556,-73.4233333333,15/06/1960,
16050180,DEFENSA CIVIL [16050180],NORTE DE SANTANDER,OCAÑA,8.25,-73.3666666667,15/10/1980,15/01/1995
16050190,TEORAMA [16050190],NORTE DE SANTANDER,TEORAMA,8.4333333333,-73.3,15/10/1959,15/08/1973
16050240,PALACIO EL [16050240],NORTE DE SANTANDER,CONVENCIÓN,8.6103333333,-73.3511388889,15/03/1984,28/08/2014
16050250,TEORAMA [16050250],NORTE DE SANTANDER,TEORAMA,8.4422222222,-73.2852777778,15/06/1933,15/12/1958
16050260,MONTECITOS [16050260],NORTE DE SANTANDER,LA PLAYA,8.1983333333,-73.2461111111,15/02/1985,10/08/2009
16050270,LAGUNA LA [16050270],CESAR,RIO DE ORO,8.3333333333,-73.35,15/03/1985,15/04/2002
16050290,MARAVILLA  LA [16050290],NORTE DE SANTANDER,SAN CALIXTO,8.4077777778,-73.2136111111,10/08/2009,
16055010,APTO AGUAS CLARAS ,NORTE DE SANTANDER,OCAÑA,8.3152777778,-73.3575,15/03/1973,
16055020,TEORAMA [16055020],NORTE DE SANTANDER,TEORAMA,8.4422222222,-73.2852777778,15/08/1973,
16055030,MARIA LA [16055030],NORTE DE SANTANDER,ÁBREGO,7.9166666667,-73.2166666667,15/08/1973,15/08/1978
16055040,ABREGO CENTRO ADMO ,NORTE DE SANTANDER,ÁBREGO,8.0872222222,-73.2230555556,15/07/1969,
16055050,STA LUCIA [16055050],NORTE DE SANTANDER,ÁBREGO,8.0666666667,-73.2333333333,15/07/1969,15/08/1973
16055060,PLAYA LA [16055060],NORTE DE SANTANDER,LA PLAYA,8.2175,-73.235,15/09/1984,
16055080,MARAVILLA LA [16055080],NORTE DE SANTANDER,SAN CALIXTO,8.4077777778,-73.2136111111,15/07/1986,10/08/2009
16055090,INS AGR CONVENCION ,NORTE DE SANTANDER,CONVENCIÓN,8.4705555556,-73.3438888889,15/08/1990,
16055100,UNIV FCO P SANTAND ,NORTE DE SANTANDER,OCAÑA,8.2377777778,-73.3222222222,15/12/1991,
16055120,AGUAS DE LA VIRGEN ,NORTE DE SANTANDER,OCAÑA,8.2276944444,-73.3975,09/08/2006,
16056120,AGUAS DE LA VIRGEN ,NORTE DE SANTANDER,OCAÑA,8.2276944444,-73.3975,08/06/2006,28/12/2007
16057010,VEGAS LAS [16057010],NORTE DE SANTANDER,ÁBREGO,8.0305,-73.2181388889,15/08/1969,
16057020,MARCELITA [16057020],NORTE DE SANTANDER,ÁBREGO,8.0441666667,-73.1919444444,15/02/1971,24/06/2009
16057030,LA CABAÑA AUTOMATICA,NORTE DE SANTANDER,OCAÑA,8.1978055556,-73.31825,15/10/1971,
16057040,QUINCE LETRAS ,NORTE DE SANTANDER,TEORAMA,8.5411111111,-73.2461111111,15/11/1971,
16057050,SOLEDAD LA [16057050],NORTE DE SANTANDER,ÁBREGO,8.05,-73.2166666667,15/06/1975,15/04/2002
16057060,CAMPANARIO EL [16057060],NORTE DE SANTANDER,ÁBREGO,8.0166666667,-73.2166666667,15/06/1975,15/04/2002
16057070,CABRERA LA [16057070],NORTE DE SANTANDER,ÁBREGO,8.0666666667,-73.2333333333,15/06/1976,15/04/2002
16057080,PTE CAPIRA [16057080],NORTE DE SANTANDER,CUCUTILLA,7.5,-72.7666666667,15/11/2004,23/05/2008
16057090,TERMOTASAJERO [16057090],NORTE DE SANTANDER,DURANIA,7.8333333333,-72.6333333333,15/10/2004,23/05/2008
16060010,CNO LA RAYA [16060010],NORTE DE SANTANDER,TIBÚ,8.8347222222,-72.7916666667,15/04/1973,
16067010,PTO BARCO-GABARRA ,NORTE DE SANTANDER,TIBÚ,9.0036111111,-72.9,15/08/1969,
16067020,CABLE EL [16067020],NORTE DE SANTANDER,EL TARRA,8.6763888889,-72.9497222222,15/08/1976,20/04/2001
16070010,PTO BARCO [16070010],NORTE DE SANTANDER,TIBÚ,8.9980555556,-72.8969444444,15/04/1973,
16070020,PISTA LA [16070020],NORTE DE SANTANDER,TIBÚ,9.1166666667,-72.8666666667,15/02/1986,10/08/2009
16070030,HACHARIRA [16070030],NORTE DE SANTANDER,TIBÚ,8.8758333333,-72.9822222222,15/04/1973,
16070040,ORU [16070040],NORTE DE SANTANDER,TIBÚ,8.6411111111,-72.9094444444,15/04/1973,
23090040,PTO BERRIO [23090040],ANTIOQUIA,PUERTO BERRÍO,6.5,-74.4,15/08/1958,15/06/1980
23090080,PTO BERRIO [23090080],ANTIOQUIA,PUERTO BERRÍO,6.5,-74.4,15/07/1931,15/12/1958
23090090,POZOS LOS [23090090],ANTIOQUIA,PUERTO BERRÍO,6.5,-74.3833333333,15/06/1980,15/10/1988
23090100,SAN JUAN BEDUTH ,ANTIOQUIA,PUERTO BERRÍO,6.6,-74.45,15/08/1984,15/03/2002
23090110,MURILLO [23090110],ANTIOQUIA,PUERTO BERRÍO,6.6030555556,-74.3952777778,15/09/1984,
23095010,APTO PTO BERRIO ,ANTIOQUIA,PUERTO BERRÍO,6.465,-74.4122222222,15/04/1975,
23097030,PTO BERRIO AUTOMATICA ,ANTIOQUIA,PUERTO BERRÍO,6.4851388889,-74.4011666667,15/01/1936,
23100050,BODEGA LA   [23100050],ANTIOQUIA,PUERTO BERRÍO,6.7158333333,-74.41,15/08/1992,
23100060,BARCELONA HDA ,ANTIOQUIA,PUERTO BERRÍO,6.7,-74.4,15/09/1984,15/08/1990
23100070,RAMBLAS [23100070],ANTIOQUIA,YONDÓ (Casabe),6.6427777778,-74.3708333333,15/09/1984,
23100080,STA CLARA [23100080],ANTIOQUIA,YONDÓ (Casabe),6.65,-74.3166666667,15/09/1984,15/03/2002
23105020,AMPARO EL [23105020],ANTIOQUIA,YONDÓ (Casabe),6.7333333333,-74.4,15/09/1984,15/08/1992
23107020,BODEGA LA   [23107020],ANTIOQUIA,YONDÓ (Casabe),6.7321944444,-74.4069444444,15/11/1974,
23110060,PADILLA    [23110060],SANTANDER,CIMITARRA,6.1936111111,-74.3330555556,15/05/1984,
23115020,PADILLA [23115020],SANTANDER,CIMITARRA,6.2,-74.3666666667,15/04/1975,15/05/1983
23117010,RIO NUEVO [23117010],SANTANDER,CIMITARRA,6.6333333333,-74.3333333333,15/08/1970,15/02/1977
23117030,EL TAGUAL AUTOMATICA,SANTANDER,CIMITARRA,6.7330555556,-74.15975,19/08/2005,
23120010,VERDE LA   [23120010],SANTANDER,CIMITARRA,6.4125,-73.8997222222,15/07/1976,
23120070,PTO ARAUJO [23120070],SANTANDER,CIMITARRA,6.5333333333,-74.1166666667,15/10/1959,15/07/1995
23120090,LANDAZURI [23120090],SANTANDER,VÉLEZ,6.2166666667,-73.8166666667,15/10/1959,15/03/1975
23120100,ALBANIA [23120100],SANTANDER,ALBANIA,5.7833333333,-73.9166666667,15/11/1959,15/02/1974
23120180,CIMITARRA [23120180],SANTANDER,CIMITARRA,6.3166666667,-73.95,15/09/1971,15/07/1975
23120200,PTO ARAUJO ALERTAS  ,SANTANDER,CIMITARRA,6.5338888889,-74.0825,15/10/1979,
23120220,PRADERA LA [23120220],SANTANDER,JESÚS MARÍA,5.8708333333,-73.9133333333,15/08/1980,
23125050,CARARE [23125050],SANTANDER,PUERTO PARRA,6.6494444444,-74.0613888889,15/08/1974,
23125060,ALBANIA [23125060],SANTANDER,ALBANIA,5.7583333333,-73.9133333333,15/03/1974,
23125110,PORTUGAL HDA ,SANTANDER,CIMITARRA,6.5,-74.05,15/05/1975,15/03/1978
23125120,CIMITARRA    [23125120],SANTANDER,CIMITARRA,6.3086111111,-73.9522222222,15/04/1975,
23125130,LANDAZURI    [23125130],SANTANDER,LANDÁZURI,6.2213888889,-73.8088888889,15/04/1975,
23127020,PTO ARAUJO AUTOMATICA ,SANTANDER,CIMITARRA,6.5255555556,-74.0858333333,15/10/1965,
23127050,BARREDERO FCA ,SANTANDER,PUERTO PARRA,6.6455555556,-74.0652777778,15/08/1974,
23127060,STA ROSA   [23127060],SANTANDER,CIMITARRA,6.2919444444,-74.0983333333,15/04/1975,
23127070,ANGUSTIAS LAS ,SANTANDER,BOLIVAR,6.1666666667,-74.1,15/08/1984,15/09/1995
23127080,SALADO EL [23127080],SANTANDER,BOLIVAR,6.0833333333,-74.1166666667,15/08/1984,15/08/1987
23130010,CHUCURI [23130010],SANTANDER,BARRANCABERMEJA,6.8777777778,-74.0313888889,15/09/1959,
23137020,PTO GAITAN [23137020],SANTANDER,PUERTO PARRA,6.8,-74.1,15/04/1979,15/11/1986
23140030,CARMEN EL [23140030],SANTANDER,EL CARMEN,6.6963888889,-73.51,15/11/1960,15/02/1974
23140040,PTE FERROCARRIL ,SANTANDER,SIMACOTA,6.7736111111,-73.935,15/05/1980,
23140060,MELITOSA LA [23140060],SANTANDER,SIMACOTA,6.6333333333,-73.8,15/08/1984,15/06/1989
23140070,DOS BOCAS HDA  ,SANTANDER,EL CARMEN,6.7719444444,-73.6163888889,15/08/1984,
23145020,CARMEN EL   [23145020],SANTANDER,EL CARMEN,6.6963888889,-73.51,15/06/1973,
23147020,PTE FERROCARRIL ,SANTANDER,SIMACOTA,6.7736111111,-73.935,15/08/1971,
23147030,TENERIFE DELICIAS ,SANTANDER,BARRANCABERMEJA,6.8666666667,-73.7666666667,15/08/1974,15/08/1993
23147040,AYACUCHO    [23147040],SANTANDER,BARRANCABERMEJA,6.8558055556,-73.7693333333,15/10/1992,
23155030,APTO YARIGUIES ,SANTANDER,BARRANCABERMEJA,7.0263888889,-73.8086111111,15/07/1931,
23155040,CENTRO EL   [23155040],SANTANDER,BARRANCABERMEJA,6.8595555556,-73.7650833333,15/01/1937,
23157030,BARRANCABERMEJA ,SANTANDER,BARRANCABERMEJA,7.0601944444,-73.876,15/06/1936,
23157040,SOGAMOSO ARRIBA-CO ,SANTANDER,PUERTO WILCHES,7.1833333333,-73.9166666667,15/07/1971,15/05/1977
23157070,GALAN [23157070],SANTANDER,BARRANCABERMEJA,7.05,-73.8666666667,15/03/1978,15/09/1981
23157080,MALDONADO [23157080],SANTANDER,BARRANCABERMEJA,7.2047222222,-73.9266666667,15/11/1975,12/12/2008
23160010,YONDO    [23160010],ANTIOQUIA,YONDÓ (Casabe),7.0894444444,-73.9441666667,15/08/1974,
23167010,PENAS BLANCAS ,ANTIOQUIA,YONDÓ (Casabe),6.9547222222,-73.9508333333,15/02/1977,
23170030,YANACUE [23170030],BOLÍVAR,CANTAGALLO,7.3,-74,15/08/1974,15/12/1991
23170050,SANTO DOMINGO ,BOLÍVAR,CANTAGALLO,7.1166666667,-74.2166666667,15/08/1974,15/12/1991
23170060,MONTERRUBIO FINCA ,BOLÍVAR,CANTAGALLO,7.3333333333,-74.05,15/05/1979,15/12/1991
23177010,BAGRE EL [23177010],ANTIOQUIA,YONDÓ (Casabe),7.1333333333,-74.0333333333,15/07/1974,15/02/1996
23177020,FLORESTA LA [23177020],ANTIOQUIA,YONDÓ (Casabe),7.1666666667,-73.9833333333,15/07/1974,15/08/1993
23177040,BELLAVISTA [23177040],BOLÍVAR,CANTAGALLO,7.2666666667,-74.0166666667,15/07/1979,15/02/1996
23177050,SIERRA LA [23177050],BOLÍVAR,SAN PABLO,7.4666666667,-73.9333333333,15/07/1979,15/02/1996
23177060,ALTAMIRA [23177060],ANTIOQUIA,YONDÓ (Casabe),7.0833333333,-73.95,15/06/1992,15/02/1996
23180020,PTO WILCHES   [23180020],SANTANDER,PUERTO WILCHES,7.3486111111,-73.8930555556,15/05/1958,
23180030,CASA NUEVA [23180030],SANTANDER,SABANA DE TORRES,7.5333333333,-73.55,15/10/1970,15/05/2005
23180040,PORVENIR EL   [23180040],SANTANDER,SABANA DE TORRES,7.4527777778,-73.4827777778,15/09/1972,
23180050,ESTABLO EL [23180050],SANTANDER,SABANA DE TORRES,7.5413888889,-73.5980555556,15/08/1972,
23180060,RETIRADA LA [23180060],SANTANDER,SABANA DE TORRES,7.5166666667,-73.5666666667,15/09/1972,15/04/2002
23180070,SABANA DE TORRES  ,SANTANDER,SABANA DE TORRES,7.39,-73.4894444444,15/05/1968,
23180080,ELOY VALENZUELA   ,SANTANDER,SABANA DE TORRES,7.4894444444,-73.6783333333,15/08/1974,
23180100,SITIO NUEVO [23180100],SANTANDER,PUERTO WILCHES,7.7833333333,-73.8008333333,15/08/1974,
23180110,PATURIA [23180110],SANTANDER,PUERTO WILCHES,7.5861111111,-73.8252777778,15/08/1974,
23180120,COQUERA LA [23180120],SANTANDER,PUERTO WILCHES,7.2227777778,-73.9191666667,15/08/1974,
23185010,VILLA LEIVA [23185010],SANTANDER,SABANA DE TORRES,7.4561111111,-73.5372222222,15/01/1966,
23187010,PTO WILCHES [23187010],SANTANDER,PUERTO WILCHES,7.3443888889,-73.9050555556,15/01/1934,
23187020,MIRA 2 [23187020],SANTANDER,SABANA DE TORRES,7.4,-73.4833333333,15/10/1965,15/05/1996
23187030,SANTOS GUTIERREZ 1 ,SANTANDER,SABANA DE TORRES,7.5333333333,-73.6166666667,15/11/1969,15/07/1981
23187040,CHOCOA LA [23187040],SANTANDER,SABANA DE TORRES,7.4,-73.4833333333,15/10/1965,15/05/1996
23187050,CAÑO NEGRO [23187050],SANTANDER,RIONEGRO,7.5166666667,-73.5666666667,15/05/1973,15/07/1981
23187060,VIJAGUAL [23187060],SANTANDER,PUERTO WILCHES,7.85,-73.8166666667,15/07/1971,15/03/1980
23187070,SOGAMOSO ABAJO-MAL ,SANTANDER,PUERTO WILCHES,7.25,-73.9333333333,15/07/1971,15/08/1976
23187080,CANAL PRINCIPAL ,SANTANDER,PUERTO WILCHES,7.5333333333,-73.6166666667,15/08/1972,15/07/1981
23187100,VILLA LEIVA [23187100],SANTANDER,LEBRIJA,7.5833333333,-73.6,15/06/1972,15/12/1979
23187110,COQUERA LA [23187110],SANTANDER,PUERTO WILCHES,7.25,-73.9166666667,15/08/1974,15/09/1981
23187120,BADILLO [23187120],SANTANDER,PUERTO WILCHES,7.9756111111,-73.85675,15/08/1974,
23187140,ESTABLO EL [23187140],SANTANDER,SABANA DE TORRES,7.4333333333,-73.4833333333,15/01/1972,15/05/1996
23187170,SAN PABLITO [23187170],BOLÍVAR,CANTAGALLO,7.3833333333,-73.9166666667,15/05/1979,15/09/1979
23187180,DESEO EL [23187180],BOLÍVAR,SIMITÍ,7.9833333333,-73.85,15/06/1979,15/11/1979
23187190,EDEN EL [23187190],BOLÍVAR,SAN PABLO,7.7,-73.8333333333,15/04/1979,15/05/1979
23187200,FE LA [23187200],SANTANDER,PUERTO WILCHES,7.7,-73.8166666667,15/05/1979,15/09/1979
23187210,NO HAY COMO DIOS ,SANTANDER,PUERTO WILCHES,7.7,-73.8,15/08/1979,15/09/1979
23187220,ESTRELLA LA [23187220],SANTANDER,SABANA DE TORRES,7.55,-73.5833333333,15/06/1980,15/05/1996
23187240,TAMARINDO [23187240],SANTANDER,SABANA DE TORRES,7.5166666667,-73.5666666667,15/06/1980,15/05/1996
23187250,PORVENIR [23187250],SANTANDER,SABANA DE TORRES,7.5333333333,-73.5833333333,15/06/1980,15/05/1996
23187260,CHORRO EL [23187260],SANTANDER,PUERTO WILCHES,7.9833333333,-73.85,15/04/1979,15/05/1979
23187270,ALQUERIA LA [23187270],SANTANDER,SABANA DE TORRES,7.5666666667,-73.6,15/06/1980,15/08/1988
23187280,SITIO NUEVO [23187280],SANTANDER,PUERTO WILCHES,7.784,-73.8019166667,15/11/1978,
23187290,RETIRADA LA [23187290],SANTANDER,SABANA DE TORRES,7.55,-73.5666666667,15/07/1980,15/05/1996
23187300,TOPACIO EL [23187300],SANTANDER,SABANA DE TORRES,7.5166666667,-73.5,15/07/1980,15/05/1996
23190100,PLANTA ELECTRICA ,SANTANDER,PIEDECUESTA,6.9833333333,-73.0333333333,15/03/1958,15/09/1971
23190110,LIBANO EL [23190110],CESAR,SAN ALBERTO,7.8380555556,-73.4280555556,15/12/1976,
23190120,MATANZA [23190120],SANTANDER,MATANZA,7.3666666667,-73.0333333333,15/05/1958,15/10/1971
23190130,TONA [23190130],SANTANDER,TONA,7.1961111111,-72.9705555556,15/05/1958,
23190140,PLAYON EL [23190140],SANTANDER,EL PLAYÓN,7.4647222222,-73.2013888889,15/05/1958,
23190150,ESC AGROPECUARI,NORTE DE SANTANDER,CÁCHIRA,7.7666666667,-73.0833333333,15/05/1958,15/01/1972
23190160,VETAS [23190160],SANTANDER,CALIFORNIA,7.3166666667,-72.8666666667,15/07/1958,15/07/1972
23190200,CACHIRI [23190200],SANTANDER,SURATÁ,7.4833333333,-73.0166666667,15/10/1959,15/08/1972
23190210,MAGARA    [23190210],SANTANDER,SABANA DE TORRES,7.5933333333,-73.6813888889,15/11/1989,
23190240,CNO SIETE [23190240],SANTANDER,RIONEGRO,7.4,-73.45,15/10/1965,15/07/1977
